class;x1;y1;z1;v1;x2;y2;z2;v2;x3;y3;z3;v3;x4;y4;z4;v4;x5;y5;z5;v5;x6;y6;z6;v6;x7;y7;z7;v7;x8;y8;z8;v8;x9;y9;z9;v9;x10;y10;z10;v10;x11;y11;z11;v11;x12;y12;z12;v12;x13;y13;z13;v13;x14;y14;z14;v14;x15;y15;z15;v15;x16;y16;z16;v16;x17;y17;z17;v17;x18;y18;z18;v18;x19;y19;z19;v19;x20;y20;z20;v20;x21;y21;z21;v21;x22;y22;z22;v22;x23;y23;z23;v23;x24;y24;z24;v24;x25;y25;z25;v25;x26;y26;z26;v26;x27;y27;z27;v27;x28;y28;z28;v28;x29;y29;z29;v29;x30;y30;z30;v30;x31;y31;z31;v31;x32;y32;z32;v32;x33;y33;z33;v33;x34;y34;z34;v34;x35;y35;z35;v35;x36;y36;z36;v36;x37;y37;z37;v37;x38;y38;z38;v38;x39;y39;z39;v39;x40;y40;z40;v40;x41;y41;z41;v41;x42;y42;z42;v42
happy;0.5584717392921448;0.40410929918289185;-0.0001005395533866249;00.00;0.5876837968826294;0.33861038088798523;0.036406345665454865;00.00;0.6193104982376099;0.2889673113822937;0.036096200346946716;00.00;0.6438772082328796;0.24207712709903717;0.03441828116774559;00.00;0.6559141874313354;0.19839651882648468;0.03019944578409195;00.00;0.6730409860610962;0.32354971766471863;0.002939693396911025;00.00;0.7083232402801514;0.3600922226905823;0.03642559051513672;00.00;0.6920045614242554;0.3660709261894226;0.059223782271146774;00.00;0.6733292937278748;0.35951149463653564;0.06795933097600937;00.00;0.6736085414886475;0.36622968316078186;-0.010046753101050854;00.00;0.7020848393440247;0.3946233093738556;0.034609440714120865;00.00;0.6853685975074768;0.399135559797287;0.057757485657930374;00.00;0.6672635674476624;0.39346110820770264;0.06034916639328003;00.00;0.6666661500930786;0.4083617329597473;-0.014853120781481266;00.00;0.6915360689163208;0.42717063426971436;0.026800811290740967;00.00;0.6764955520629883;0.43181654810905457;0.04670991748571396;00.00;0.6593765616416931;0.4250674247741699;0.043842919170856476;00.00;0.6567638516426086;0.44944190979003906;-0.016470493748784065;00.00;0.6835359334945679;0.4593336284160614;0.018662353977560997;00.00;0.6709963083267212;0.4597017168998718;0.03877241164445877;00.00;0.6546213030815125;0.45593637228012085;0.04443773627281189;00.00;0.9485304951667786;0.44987159967422485;1.19E+11;00.00;0.9248786568641663;0.3762219250202179;0.009448966942727566;00.00;0.9077165722846985;0.3130033016204834;-0.019063981249928474;00.00;0.9083384871482849;0.2616020441055298;-0.042951978743076324;00.00;0.9121841788291931;0.21669358015060425;-0.0623457133769989;00.00;0.897476315498352;0.34419938921928406;-0.09717074036598206;00.00;0.8271191716194153;0.3528483211994171;-0.09270021319389343;00.00;0.8497374057769775;0.3550335764884949;-0.050178058445453644;00.00;0.870585024356842;0.3495861887931824;-0.022706327959895134;00.00;0.898145318031311;0.38966861367225647;-0.10774274170398712;00.00;0.8285149335861206;0.38967615365982056;-0.09935248643159866;00.00;0.8491200804710388;0.3906303346157074;-0.051479458808898926;00.00;0.8682388067245483;0.38844481110572815;-0.02760319598019123;00.00;0.8977060317993164;0.4308645725250244;-0.11371592432260513;00.00;0.8332614302635193;0.4236685633659363;-0.09064161032438278;00.00;0.8529869914054871;0.423872709274292;-0.046806834638118744;00.00;0.8715388178825378;0.42381906509399414;-0.03451639041304588;00.00;0.8943590521812439;0.4680587351322174;-0.11853994429111481;00.00;0.8422613143920898;0.45263612270355225;-0.09932176023721695;00.00;0.8561331033706665;0.4514380097389221;-0.07890662550926208;00.00;0.8718430995941162;0.4558206796646118;-0.07149533927440643;00.00
happy;0.5588533878326416;0.4035413861274719;-9.42E+10;00.00;0.5888247489929199;0.338652104139328;0.03374658152461052;00.00;0.620314359664917;0.2889482080936432;0.03125486895442009;00.00;0.6448075175285339;0.24112892150878906;0.028347300365567207;00.00;0.6560173034667969;0.19433817267417908;0.024099189788103104;00.00;0.6722766757011414;0.3239307999610901;-0.0023923031985759735;00.00;0.7079740166664124;0.3600306212902069;0.02949085459113121;00.00;0.6906442046165466;0.36601799726486206;0.05215630680322647;00.00;0.6713815927505493;0.3594222664833069;0.06184970960021019;00.00;0.6721237301826477;0.3670946955680847;-0.014521359466016293;00.00;0.7018532752990723;0.3936402499675751;0.027714433148503304;00.00;0.6848604083061218;0.3977479934692383;0.05090991035103798;00.00;0.6666796207427979;0.3918825387954712;0.05451028048992157;00.00;0.6651965379714966;0.409208744764328;-0.01758333295583725;00.00;0.69223552942276;0.4264381527900696;0.021929558366537094;00.00;0.6771312952041626;0.43050694465637207;0.04214510694146156;00.00;0.6600297093391418;0.42387282848358154;0.04066671058535576;00.00;0.6553309559822083;0.44984686374664307;-0.017824510112404823;00.00;0.6848068237304688;0.4582163691520691;0.015149644576013088;00.00;0.6727832555770874;0.4583040475845337;0.03575868904590607;00.00;0.6564713716506958;0.45499977469444275;0.043740663677453995;00.00;0.9462167024612427;0.44813084602355957;1.52E+11;00.00;0.923265814781189;0.3744426667690277;0.011651051230728626;00.00;0.9073718786239624;0.3135145902633667;-0.015265271067619324;00.00;0.9082587361335754;0.26282167434692383;-0.03822014108300209;00.00;0.9132263660430908;0.21828031539916992;-0.05739302560687065;00.00;0.8983438014984131;0.3449398875236511;-0.0939045399427414;00.00;0.8273962736129761;0.35232779383659363;-0.08846962451934814;00.00;0.8481403589248657;0.354749470949173;-0.04583550617098808;00.00;0.8692032098770142;0.3506239950656891;-0.0177621953189373;00.00;0.8977627754211426;0.3904551863670349;-0.10524243861436844;00.00;0.8279197812080383;0.38950178027153015;-0.0966678112745285;00.00;0.8473914265632629;0.38958540558815;-0.04812084883451462;00.00;0.8670749068260193;0.38811859488487244;-0.02379649505019188;00.00;0.8965080380439758;0.4311031103134155;-0.11181724071502686;00.00;0.8327659964561462;0.42354515194892883;-0.08806312084197998;00.00;0.8513946533203125;0.42308276891708374;-0.043683670461177826;00.00;0.8704723715782166;0.4233975410461426;-0.030687879770994186;00.00;0.8932298421859741;0.46744078397750854;-0.11740671098232269;00.00;0.8414021134376526;0.45327726006507874;-0.09783724695444107;00.00;0.8547243475914001;0.4516519010066986;-0.07774358242750168;00.00;0.8710984587669373;0.45663943886756897;-0.07092011719942093;00.00
happy;0.5598827004432678;0.4047277867794037;-9.82E+10;00.00;0.5882293581962585;0.34052127599716187;0.033157095313072205;00.00;0.6191534996032715;0.29039430618286133;0.03028784692287445;00.00;0.6433984637260437;0.24208171665668488;0.026685340330004692;00.00;0.6556759476661682;0.19668030738830566;0.02100997231900692;00.00;0.6727774739265442;0.32570239901542664;-4.14E+10;00.00;0.7075173854827881;0.360683798789978;0.03106897696852684;00.00;0.6906905174255371;0.367511510848999;0.05271615460515022;00.00;0.671548068523407;0.3616475760936737;0.06122174486517906;00.00;0.6736946702003479;0.368228018283844;-0.011899743229150772;00.00;0.7021490931510925;0.394658625125885;0.03062003292143345;00.00;0.6854196786880493;0.39961007237434387;0.052679385989904404;00.00;0.6673895120620728;0.3947286009788513;0.05514925718307495;00.00;0.6672702431678772;0.4100586473941803;-0.015303971245884895;00.00;0.6920396089553833;0.4276663064956665;0.025203365832567215;00.00;0.6770173907279968;0.43232113122940063;0.04485832899808884;00.00;0.6598603129386902;0.4259137511253357;0.041885897517204285;00.00;0.6578595042228699;0.4509376883506775;-0.01624825969338417;00.00;0.6848857402801514;0.459933876991272;0.018031146377325058;00.00;0.6722516417503357;0.4606770873069763;0.03813144192099571;00.00;0.6556965708732605;0.4576262831687927;0.04431978240609169;00.00;0.9474032521247864;0.4474005699157715;1.66E+11;00.00;0.9234308004379272;0.3740464746952057;0.012020230293273926;00.00;0.9064635038375854;0.3130706548690796;-0.014846062287688255;00.00;0.906975269317627;0.2623966336250305;-0.03759877011179924;00.00;0.9115161299705505;0.21781142055988312;-0.05689919367432594;00.00;0.896649181842804;0.3433040380477905;-0.09108088165521622;00.00;0.8274750113487244;0.35193687677383423;-0.08667442202568054;00.00;0.8488830327987671;0.3538581132888794;-0.04456287622451782;00.00;0.8693887591362;0.34866607189178467;-0.01699674129486084;00.00;0.8967152237892151;0.3883064091205597;-0.10279291868209839;00.00;0.828085720539093;0.38856643438339233;-0.09510084241628647;00.00;0.8490825891494751;0.3894655704498291;-0.04778676852583885;00.00;0.8680520057678223;0.38783082365989685;-0.023877426981925964;00.00;0.8958204388618469;0.4289630055427551;-0.10989034175872803;00.00;0.8328224420547485;0.4225822389125824;-0.08731696009635925;00.00;0.8525917530059814;0.42291560769081116;-0.0446784608066082;00.00;0.8711934089660645;0.4228754937648773;-0.0328233428299427;00.00;0.8924413919448853;0.46585214138031006;-0.1159801110625267;00.00;0.8405540585517883;0.4520299434661865;-0.09685564041137695;00.00;0.8552921414375305;0.4505448043346405;-0.07692338526248932;00.00;0.8717830777168274;0.454600989818573;-0.0703786313533783;00.00
happy;0.5572302341461182;0.40520066022872925;-9.53E+10;00.00;0.5867155194282532;0.3404258191585541;0.036188557744026184;00.00;0.6194503307342529;0.2904379963874817;0.03527079150080681;00.00;0.6443741321563721;0.24290300905704498;0.03311410918831825;00.00;0.6553294658660889;0.19826576113700867;0.028493497520685196;00.00;0.6727232933044434;0.3251708447933197;0.0019818716682493687;00.00;0.7082326412200928;0.3635520339012146;0.03419733792543411;00.00;0.6917408108711243;0.3701172471046448;0.05615847930312157;00.00;0.6731167435646057;0.36354976892471313;0.06458225101232529;00.00;0.6732137799263;0.36776602268218994;-0.010774414986371994;00.00;0.7017788887023926;0.3965001404285431;0.032958853989839554;00.00;0.6848214268684387;0.40081986784935;0.05610867589712143;00.00;0.6668027639389038;0.39478546380996704;0.05898313224315643;00.00;0.6662599444389343;0.4099501669406891;-0.0152208860963583;00.00;0.6909192800521851;0.4289795458316803;0.026860028505325317;00.00;0.6756699085235596;0.4331856667995453;0.046081241220235825;00.00;0.6584911942481995;0.4261954128742218;0.04230577126145363;00.00;0.656194806098938;0.45116934180259705;-0.01661551184952259;00.00;0.6828411817550659;0.4605134129524231;0.019498063251376152;00.00;0.6700098514556885;0.46072685718536377;0.039056286215782166;00.00;0.65346759557724;0.4569568634033203;0.04433337226510048;00.00;0.9471419453620911;0.44765791296958923;1.10E+11;00.00;0.92331862449646;0.37523677945137024;0.011761157773435116;00.00;0.9063583016395569;0.31444504857063293;-0.015198903158307076;00.00;0.9068824052810669;0.2636148929595947;-0.038148343563079834;00.00;0.9116038084030151;0.21880702674388885;-0.057441163808107376;00.00;0.8969053626060486;0.34309259057044983;-0.09196463227272034;00.00;0.8276208639144897;0.3524700403213501;-0.08884421736001968;00.00;0.8484574556350708;0.3548879325389862;-0.048043932765722275;00.00;0.868648111820221;0.3497290313243866;-0.020955560728907585;00.00;0.8971304297447205;0.38787275552749634;-0.10341651737689972;00.00;0.8278981447219849;0.3890519142150879;-0.09631089866161346;00.00;0.84812331199646;0.39026421308517456;-0.04892183467745781;00.00;0.8670406937599182;0.38818901777267456;-0.02502530999481678;00.00;0.8965508937835693;0.4288078546524048;-0.11041568964719772;00.00;0.8326157927513123;0.42359670996665955;-0.0881732925772667;00.00;0.8519536852836609;0.4243471026420593;-0.04463095963001251;00.00;0.8705646395683289;0.4240850806236267;-0.03172559291124344;00.00;0.8934323191642761;0.46611377596855164;-0.11638782173395157;00.00;0.8410453200340271;0.4536307156085968;-0.09767390042543411;00.00;0.8548451662063599;0.45243164896965027;-0.07784610986709595;00.00;0.8711493611335754;0.45641523599624634;-0.07102695107460022;00.00
happy;0.5578471422195435;0.40455254912376404;-8.72E+10;00.00;0.5868140459060669;0.3395982086658478;0.03433644771575928;00.00;0.6187419295310974;0.28966987133026123;0.03301373869180679;00.00;0.643397867679596;0.24209141731262207;0.030818531289696693;00.00;0.6552273631095886;0.1970801204442978;0.02637125924229622;00.00;0.6720789074897766;0.3250998556613922;0.0019198236986994743;00.00;0.7067829966545105;0.36296114325523376;0.03529646620154381;00.00;0.6901914477348328;0.36958417296409607;0.057124633342027664;00.00;0.6714804172515869;0.36301475763320923;0.06522634625434875;00.00;0.6729053258895874;0.3677603006362915;-0.009861720725893974;00.00;0.7007102370262146;0.39608412981033325;0.035017263144254684;00.00;0.6841052770614624;0.40051522850990295;0.057331301271915436;00.00;0.6661421060562134;0.39452359080314636;0.05950494483113289;00.00;0.6664848923683167;0.40998414158821106;-0.013037853874266148;00.00;0.6909521818161011;0.42907774448394775;0.029642615467309952;00.00;0.6757808327674866;0.4331061840057373;0.048471543937921524;00.00;0.6582972407341003;0.4258931279182434;0.044411174952983856;00.00;0.6567326784133911;0.45088082551956177;-0.01370593998581171;00.00;0.6829382181167603;0.4603894054889679;0.022477006539702415;00.00;0.6701475381851196;0.4610311686992645;0.041616495698690414;00.00;0.653497576713562;0.45747312903404236;0.046762946993112564;00.00;0.9472455382347107;0.4495196044445038;1.95E+11;00.00;0.9231479167938232;0.376321941614151;0.014382436871528625;00.00;0.9059509038925171;0.31487590074539185;-0.011629117652773857;00.00;0.906687319278717;0.2637758255004883;-0.034388769418001175;00.00;0.9099369645118713;0.22054804861545563;-0.05333973467350006;00.00;0.8969557285308838;0.34199753403663635;-0.08899172395467758;00.00;0.8281713724136353;0.3521566390991211;-0.08576677739620209;00.00;0.8484670519828796;0.3546294569969177;-0.044756270945072174;00.00;0.8684151768684387;0.34942951798439026;-0.017388254404067993;00.00;0.8974345922470093;0.38613221049308777;-0.10223592072725296;00.00;0.8274447917938232;0.3888034522533417;-0.09615008533000946;00.00;0.8484869003295898;0.3902794420719147;-0.04800630360841751;00.00;0.8673804402351379;0.3877532184123993;-0.02246648445725441;00.00;0.8967387676239014;0.42671409249305725;-0.1110701858997345;00.00;0.8322088122367859;0.4229588806629181;-0.08925580233335495;00.00;0.8519317507743835;0.4238958954811096;-0.04472101479768753;00.00;0.8705002069473267;0.42318177223205566;-0.030737727880477905;00.00;0.8933857083320618;0.463562935590744;-0.11874058097600937;00.00;0.8404402136802673;0.4521161913871765;-0.10031182318925858;00.00;0.8547117114067078;0.4509960412979126;-0.07970394939184189;00.00;0.8711639642715454;0.45434749126434326;-0.07191003859043121;00.00
happy;0.5574767589569092;0.40513819456100464;-9.48E+10;00.00;0.5863588452339172;0.3408285677433014;0.03587065264582634;00.00;0.6181727051734924;0.2913636565208435;0.03554442152380943;00.00;0.6433390974998474;0.24317170679569244;0.033826932311058044;00.00;0.6553840041160583;0.19821126759052277;0.02947906404733658;00.00;0.673149824142456;0.32399559020996094;0.007239368744194508;00.00;0.7055119276046753;0.36142271757125854;0.04107970744371414;00.00;0.6898186206817627;0.36913084983825684;0.06153932213783264;00.00;0.6717103123664856;0.36398422718048096;0.06798926740884781;00.00;0.6744222044944763;0.36591628193855286;-0.005719621665775776;00.00;0.7007574439048767;0.3946616053581238;0.039957694709300995;00.00;0.6846704483032227;0.4006556272506714;0.059927016496658325;00.00;0.6664795279502869;0.3958478569984436;0.0605868436396122;00.00;0.6681522727012634;0.40769821405410767;-0.009526373818516731;00.00;0.6914613246917725;0.42735427618026733;0.03295842185616493;00.00;0.6767180562019348;0.4331478774547577;0.051297690719366074;00.00;0.6594326496124268;0.426919549703598;0.04775314778089523;00.00;0.6585500836372375;0.44831788539886475;-0.01105454657226801;00.00;0.6848564147949219;0.45918771624565125;0.02437126636505127;00.00;0.6727710962295532;0.4605273902416229;0.04437723010778427;00.00;0.6563844084739685;0.4572276473045349;0.05085020139813423;00.00;0.946830153465271;0.44887208938598633;3.23E+10;00.00;0.922068178653717;0.3762630224227905;0.012551194988191128;00.00;0.9050211906433105;0.31542932987213135;-0.014948678202927113;00.00;0.9061523675918579;0.26421329379081726;-0.03858862817287445;00.00;0.9101477265357971;0.22114931046962738;-0.058822475373744965;00.00;0.8965392708778381;0.3419831097126007;-0.08774646371603012;00.00;0.8280863761901855;0.3511910140514374;-0.08413110673427582;00.00;0.8482249975204468;0.353807270526886;-0.04256654903292656;00.00;0.867924153804779;0.3484450876712799;-0.014659900218248367;00.00;0.8966363072395325;0.3867014944553375;-0.10021720081567764;00.00;0.826882004737854;0.3883202373981476;-0.09334179013967514;00.00;0.8473833203315735;0.39021754264831543;-0.043671198189258575;00.00;0.8666993975639343;0.3878801167011261;-0.0174555741250515;00.00;0.8954519629478455;0.42777541279792786;-0.10870814323425293;00.00;0.8307640552520752;0.42332810163497925;-0.08606797456741333;00.00;0.8500900864601135;0.42489123344421387;-0.04189114272594452;00.00;0.869057297706604;0.4243846535682678;-0.028248760849237442;00.00;0.8916432857513428;0.4640249013900757;-0.11635895818471909;00.00;0.8389003276824951;0.45295146107673645;-0.09650811553001404;00.00;0.8530638813972473;0.4524329900741577;-0.07609520107507706;00.00;0.8695762157440186;0.45642584562301636;-0.06870750337839127;00.00
happy;0.5597788095474243;0.403445839881897;-0.00010545229451963678;00.00;0.5874541997909546;0.33945146203041077;0.03536376729607582;00.00;0.6190382242202759;0.28965097665786743;0.034802526235580444;00.00;0.6434551477432251;0.24054619669914246;0.03343966230750084;00.00;0.6539533734321594;0.1937451958656311;0.0298928190022707;00.00;0.6735931038856506;0.3215056359767914;0.005295910872519016;00.00;0.7065265774726868;0.3598555028438568;0.038750458508729935;00.00;0.6903899312019348;0.3678750693798065;0.059270236641168594;00.00;0.6716558933258057;0.36264070868492126;0.06612721085548401;00.00;0.6746348738670349;0.363736629486084;-0.006705388426780701;00.00;0.7011842727661133;0.3927629888057709;0.039037249982357025;00.00;0.6841879487037659;0.3986639976501465;0.060261502861976624;00.00;0.6658458113670349;0.3928684890270233;0.06217196583747864;00.00;0.6683298349380493;0.4051911234855652;-0.009213846176862717;00.00;0.6917118430137634;0.425458163022995;0.033922065049409866;00.00;0.6761995553970337;0.4306073784828186;0.052394986152648926;00.00;0.6589378714561462;0.4235735237598419;0.04890263080596924;00.00;0.6587867736816406;0.445121705532074;-0.009611304849386215;00.00;0.6841943860054016;0.45542457699775696;0.027199940755963326;00.00;0.6714950203895569;0.4562210738658905;0.046896446496248245;00.00;0.6553476452827454;0.4525599777698517;0.05281459912657738;00.00;0.9469088912010193;0.4497849643230438;2.08E+10;00.00;0.9211126565933228;0.37515851855278015;0.014505214989185333;00.00;0.9035524129867554;0.3143145442008972;-0.012794760055840015;00.00;0.9032309055328369;0.2625660002231598;-0.03716707229614258;00.00;0.9051347374916077;0.21947650611400604;-0.05833505839109421;00.00;0.8942204117774963;0.34225571155548096;-0.08690200001001358;00.00;0.8263478875160217;0.3516879379749298;-0.08211859315633774;00.00;0.8457898497581482;0.35378214716911316;-0.041592299938201904;00.00;0.8655232191085815;0.3484881520271301;-0.014833897352218628;00.00;0.8951675295829773;0.3869898319244385;-0.10061796009540558;00.00;0.8257296085357666;0.38858601450920105;-0.09248268604278564;00.00;0.8454906940460205;0.39009806513786316;-0.04412393644452095;00.00;0.8646743893623352;0.38755548000335693;-0.01913893036544323;00.00;0.8944517374038696;0.427707314491272;-0.10955290496349335;00.00;0.8303213715553284;0.42329689860343933;-0.08597039431333542;00.00;0.8489463329315186;0.42440906167030334;-0.041696660220623016;00.00;0.8677873015403748;0.42350730299949646;-0.028179651126265526;00.00;0.8908652663230896;0.46357491612434387;-0.11731332540512085;00.00;0.8378055691719055;0.4516074061393738;-0.09644660353660583;00.00;0.8516747355461121;0.45067495107650757;-0.07444281131029129;00.00;0.8682073354721069;0.45384684205055237;-0.06564396619796753;00.00
happy;0.559977114200592;0.4029723107814789;-9.24E+10;00.00;0.5899153351783752;0.3395833671092987;0.034152064472436905;00.00;0.6214840412139893;0.2893763482570648;0.03303487226366997;00.00;0.6461883783340454;0.24099519848823547;0.030925489962100983;00.00;0.6573880910873413;0.1952989399433136;0.02797945775091648;00.00;0.6742678880691528;0.32369014620780945;0.0019887806847691536;00.00;0.7090174555778503;0.35694822669029236;0.03386226296424866;00.00;0.691299557685852;0.36420074105262756;0.05578102916479111;00.00;0.6716092228889465;0.35902640223503113;0.06531252712011337;00.00;0.6747730374336243;0.3663247227668762;-0.009954165667295456;00.00;0.7039466500282288;0.3919568359851837;0.03266102075576782;00.00;0.6863366961479187;0.39675313234329224;0.054986100643873215;00.00;0.6678909063339233;0.3908270597457886;0.058377571403980255;00.00;0.6676111817359924;0.4079870879650116;-0.013251055032014847;00.00;0.6936453580856323;0.4255041778087616;0.02666221745312214;00.00;0.6781041622161865;0.4300650358200073;0.04499364644289017;00.00;0.6609735488891602;0.4232204258441925;0.04238637909293175;00.00;0.6573804616928101;0.44821932911872864;-0.013798731379210949;00.00;0.6849449872970581;0.45671194791793823;0.019857533276081085;00.00;0.6724114418029785;0.45686590671539307;0.03946186974644661;00.00;0.6562114357948303;0.4532581865787506;0.045577045530080795;00.00;0.9476217031478882;0.44992244243621826;1.78E+11;00.00;0.9231907725334167;0.3761899173259735;0.01506297942250967;00.00;0.9042268991470337;0.3146607279777527;-0.010805175639688969;00.00;0.9024160504341125;0.2632112503051758;-0.0339374877512455;00.00;0.9044030904769897;0.2195439636707306;-0.053455520421266556;00.00;0.8939156532287598;0.34127724170684814;-0.08485560119152069;00.00;0.8260430693626404;0.35112690925598145;-0.07958287000656128;00.00;0.8464124202728271;0.35372301936149597;-0.03897147998213768;00.00;0.8662768006324768;0.3484547734260559;-0.012055870145559311;00.00;0.8942058086395264;0.38617658615112305;-0.09807758033275604;00.00;0.8254250288009644;0.3881973922252655;-0.0898713618516922;00.00;0.8459612131118774;0.39013227820396423;-0.041775427758693695;00.00;0.8648618459701538;0.38712725043296814;-0.016378840431571007;00.00;0.8936300873756409;0.4272495210170746;-0.10659102350473404;00.00;0.8302330374717712;0.4221767485141754;-0.0841384008526802;00.00;0.8496988415718079;0.4233153760433197;-0.04080086946487427;00.00;0.8684935569763184;0.4222756028175354;-0.027423489838838577;00.00;0.89066082239151;0.46357911825180054;-0.11383004486560822;00.00;0.8385358452796936;0.45142224431037903;-0.09407664835453033;00.00;0.8527450561523438;0.45033758878707886;-0.07321631163358688;00.00;0.8689538836479187;0.4530402719974518;-0.0645846351981163;00.00
Hand;0.8993096351623535;0.9164632558822632;-2.84E+11;00.00;0.874437689781189;0.8859293460845947;-0.0002073837531497702;00.00;0.8641602396965027;0.8468935489654541;-0.0012773658381775022;00.00;0.8584499955177307;0.817068874835968;-0.0014382009394466877;00.00;0.8513197898864746;0.7931917905807495;0.0002220712776761502;00.00;0.8947805166244507;0.8139020800590515;-0.017010625451803207;00.00;0.8876773715019226;0.7615829706192017;-0.022137518972158432;00.00;0.8794515132904053;0.7372536659240723;-0.02102252095937729;00.00;0.8721568584442139;0.7213567495346069;-0.018324684351682663;00.00;0.9089019894599915;0.8130027651786804;-0.017032800242304802;00.00;0.9000112414360046;0.7570968270301819;-0.022862745448946953;00.00;0.8882351517677307;0.7322640419006348;-0.01759989745914936;00.00;0.8785672187805176;0.7167066335678101;-0.010740873403847218;00.00;0.9169396162033081;0.8183944821357727;-0.015612507238984108;00.00;0.9125727415084839;0.7667410969734192;-0.016652151942253113;00.00;0.9015978574752808;0.7438738346099854;-0.009776283986866474;00.00;0.8920682072639465;0.7316275238990784;-0.002338530495762825;00.00;0.9222152829170227;0.8283932209014893;-0.013853168115019798;00.00;0.920651376247406;0.788007915019989;-0.010274359956383705;00.00;0.9135592579841614;0.7679212093353271;-0.00342818396165967;00.00;0.9061760902404785;0.7550036311149597;0.004414311610162258;00.00;0.9609357118606567;0.4989682137966156;-1.27E+11;00.00;0.9094076156616211;0.5160027742385864;0.021139930933713913;00.00;0.8765572905540466;0.4948047697544098;0.04068839177489281;00.00;0.8591881990432739;0.47202160954475403;0.04852498322725296;00.00;0.8407461047172546;0.4553006589412689;0.05336486175656319;00.00;0.8892496228218079;0.4373120665550232;0.0845196545124054;00.00;0.8613336682319641;0.42288118600845337;0.10534777492284775;00.00;0.8481286764144897;0.42068594694137573;0.11510275304317474;00.00;0.8381898999214172;0.4158710241317749;0.12399314343929291;00.00;0.9027670621871948;0.4241369068622589;0.07659175246953964;00.00;0.8777506351470947;0.420945405960083;0.09294166415929794;00.00;0.8753371238708496;0.4352940320968628;0.08422607183456421;00.00;0.8784721493721008;0.43917784094810486;0.08385837078094482;00.00;0.9145328402519226;0.4153953194618225;0.06717092543840408;00.00;0.887749433517456;0.41976049542427063;0.07975912094116211;00.00;0.8909463286399841;0.44269683957099915;0.06404855102300644;00.00;0.9001482725143433;0.45140618085861206;0.056834444403648376;00.00;0.9246917963027954;0.40662020444869995;0.059838179498910904;00.00;0.9025591611862183;0.421011745929718;0.06832996755838394;00.00;0.9026041626930237;0.43914905190467834;0.058799613267183304;00.00;0.9084580540657043;0.4451006352901459;0.05507974699139595;00.00
Hand;0.5701168775558472;0.655877947807312;-4.28E+10;00.00;0.5919343829154968;0.5935835838317871;0.026863599196076393;00.00;0.6177364587783813;0.5440698266029358;0.01947293058037758;00.00;0.6335631012916565;0.4965318739414215;0.011335630901157856;00.00;0.6395193934440613;0.4545327425003052;0.000777798006311059;00.00;0.6685741543769836;0.5869638919830322;-0.02332143671810627;00.00;0.7018457651138306;0.6296655535697937;0.0001359372545266524;00.00;0.6908329129219055;0.6367965340614319;0.02054690383374691;00.00;0.6765990257263184;0.6310023665428162;0.02631589211523533;00.00;0.6686654686927795;0.6277574896812439;-0.03147277981042862;00.00;0.6991347074508667;0.6622927784919739;0.00546391261741519;00.00;0.6839845180511475;0.6643868088722229;0.026906512677669525;00.00;0.6638855934143066;0.6583080291748047;0.02473801001906395;00.00;0.6612467765808105;0.6674733757972717;-0.030721820890903473;00.00;0.6852144598960876;0.6886005401611328;0.010138270445168018;00.00;0.673183798789978;0.6870821714401245;0.029425758868455887;00.00;0.6575875282287598;0.6787078380584717;0.02199387364089489;00.00;0.6498185396194458;0.7039517164230347;-0.027772722765803337;00.00;0.6703131794929504;0.7149359583854675;0.007894948124885559;00.00;0.6580485701560974;0.7104634642601013;0.02513768896460533;00.00;0.6437238454818726;0.7024996280670166;0.02459944598376751;00.00;0.9680560827255249;0.667273998260498;2.65E+11;00.00;0.946993887424469;0.6035549640655518;0.005819067824631929;00.00;0.9263733625411987;0.5488741397857666;-0.0085207624360919;00.00;0.9215831160545349;0.5052423477172852;-0.01946650817990303;00.00;0.9211674928665161;0.46068671345710754;-0.020303765311837196;00.00;0.9202304482460022;0.5713987946510315;-0.07367435842752457;00.00;0.8610907793045044;0.587587833404541;-0.07624562084674835;00.00;0.8788734078407288;0.5982416272163391;-0.04265322536230087;00.00;0.8963247537612915;0.5932431221008301;-0.02233700454235077;00.00;0.9263266324996948;0.6085575222969055;-0.08279045671224594;00.00;0.8650896549224854;0.621482253074646;-0.08039360493421555;00.00;0.8847023248672485;0.6256453394889832;-0.04157932847738266;00.00;0.9024123549461365;0.6204206943511963;-0.0212858896702528;00.00;0.9311956167221069;0.6456019282341003;-0.0908699631690979;00.00;0.873528003692627;0.6472863554954529;-0.0774354413151741;00.00;0.8920896649360657;0.6504894495010376;-0.04072490334510803;00.00;0.9085781574249268;0.6466207504272461;-0.024661263450980186;00.00;0.9345202445983887;0.6782743334770203;-0.0984974130988121;00.00;0.8903952240943909;0.6734865307807922;-0.09198583662509918;00.00;0.9016392230987549;0.6717990636825562;-0.08166426420211792;00.00;0.9130345582962036;0.6701737642288208;-0.07894371449947357;00.00
